"BehaviorSpace results (NetLogo 6.2.2)"
"../repro-seir-master/model/m2-seir.nlogo"
"experiment"
"04/14/2023 16:45:27:554 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pop-init","te-g","ti-g","infectionRadius-i","beta","tr-g","prop-infecte","[step]","propSuseptible","propExposed","propInfected","propRecovered"
"6","20000","3","7","1","0.5","365","0.1","9","0.99515","0.0023","0.00225","3.0E-4"
"6","20000","3","7","1","0.5","365","0.1","10","0.99305","0.00375","0.00275","4.5E-4"
"4","20000","3","7","1","0.5","365","0.1","9","0.99525","0.002","0.0022","5.5E-4"
"4","20000","3","7","1","0.5","365","0.1","10","0.99265","0.00425","0.0024","7.0E-4"
"2","20000","3","7","1","0.5","365","0.1","9","0.99575","0.002","0.0017","5.5E-4"
"2","20000","3","7","1","0.5","365","0.1","10","0.9935","0.0037","0.0019","9.0E-4"
"5","20000","3","7","1","0.5","365","0.1","9","0.99415","0.00275","0.0026","5.0E-4"
"5","20000","3","7","1","0.5","365","0.1","10","0.9908","0.00535","0.00315","7.0E-4"
"9","20000","3","7","1","0.5","365","0.1","7","0.997","0.00155","0.0014","5.0E-5"
"9","20000","3","7","1","0.5","365","0.1","8","0.99505","0.00315","0.0016","2.0E-4"
"13","20000","3","7","1","0.5","365","0.1","9","0.99455","0.0027","0.00235","4.0E-4"
"13","20000","3","7","1","0.5","365","0.1","10","0.99195","0.00455","0.0028","7.0E-4"
"8","20000","3","7","1","0.5","365","0.1","9","0.99525","0.00245","0.00195","3.5E-4"
"8","20000","3","7","1","0.5","365","0.1","10","0.9929","0.00415","0.0024","5.5E-4"
"25","20000","3","7","1","0.5","365","0.1","11","0.99235","0.00315","0.00345","0.00105"
"25","20000","3","7","1","0.5","365","0.1","12","0.9888","0.0055","0.0042","0.0015"
"22","20000","3","7","1","0.5","365","0.1","13","0.98835","0.0052","0.0043","0.00215"
"22","20000","3","7","1","0.5","365","0.1","14","0.98415","0.00765","0.00525","0.00295"
"16","20000","3","7","1","0.5","365","0.1","15","0.98465","0.0067","0.0057","0.00295"
"16","20000","3","7","1","0.5","365","0.1","16","0.97885","0.01055","0.007","0.0036"
"30","20000","3","7","1","0.5","365","0.1","13","0.9909","0.00315","0.00385","0.0021"
"30","20000","3","7","1","0.5","365","0.1","14","0.98765","0.00555","0.00455","0.00225"
"21","20000","3","7","1","0.5","365","0.1","7","0.99625","0.00215","0.00145","1.5E-4"
"21","20000","3","7","1","0.5","365","0.1","8","0.9942","0.0037","0.00185","2.5E-4"
"7","20000","3","7","1","0.5","365","0.1","7","0.99685","0.00135","0.00175","5.0E-5"
"7","20000","3","7","1","0.5","365","0.1","8","0.9949","0.0029","0.0019","3.0E-4"
"11","20000","3","7","1","0.5","365","0.1","7","0.9969","0.0019","0.001","2.0E-4"
"11","20000","3","7","1","0.5","365","0.1","8","0.9955","0.00275","0.00155","2.0E-4"
"23","20000","3","7","1","0.5","365","0.1","21","0.9583","0.01725","0.01635","0.0081"
"23","20000","3","7","1","0.5","365","0.1","22","0.94255","0.028","0.0197","0.00975"
"18","20000","3","7","1","0.5","365","0.1","9","0.99575","0.002","0.00205","2.0E-4"
"18","20000","3","7","1","0.5","365","0.1","10","0.99325","0.004","0.00235","4.0E-4"
"27","20000","3","7","1","0.5","365","0.1","11","0.99245","0.0031","0.0038","6.5E-4"
"27","20000","3","7","1","0.5","365","0.1","12","0.9888","0.00595","0.00425","0.001"
"22","20000","3","7","1","0.5","365","0.1","15","0.98415","0.00615","0.0063","0.0034"
"22","20000","3","7","1","0.5","365","0.1","16","0.97835","0.01045","0.00715","0.00405"
"29","20000","3","7","1","0.5","365","0.1","11","0.99375","0.00245","0.0028","0.001"
"29","20000","3","7","1","0.5","365","0.1","12","0.99075","0.00465","0.00335","0.00125"
"16","20000","3","7","1","0.5","365","0.1","17","0.97885","0.0084","0.00845","0.0043"
"16","20000","3","7","1","0.5","365","0.1","18","0.97135","0.01305","0.0103","0.0053"
"23","20000","3","7","1","0.5","365","0.1","23","0.94255","0.022","0.02305","0.0124"
"23","20000","3","7","1","0.5","365","0.1","24","0.918","0.0403","0.0266","0.0151"
"25","20000","3","7","1","0.5","365","0.1","13","0.98885","0.00435","0.005","0.0018"
"25","20000","3","7","1","0.5","365","0.1","14","0.9834","0.00875","0.00555","0.0023"
"30","20000","3","7","1","0.5","365","0.1","15","0.98765","0.0041","0.00535","0.0029"
"30","20000","3","7","1","0.5","365","0.1","16","0.9826","0.00765","0.00615","0.0036"
"28","20000","3","7","1","0.5","365","0.1","17","0.97905","0.00815","0.0081","0.0047"
"28","20000","3","7","1","0.5","365","0.1","18","0.9703","0.01465","0.0096","0.00545"
"20","20000","3","7","1","0.5","365","0.1","15","0.985","0.0056","0.00695","0.00245"
"20","20000","3","7","1","0.5","365","0.1","16","0.97955","0.00945","0.00795","0.00305"
"26","20000","3","7","1","0.5","365","0.1","11","0.99215","0.00405","0.0026","0.0012"
"26","20000","3","7","1","0.5","365","0.1","12","0.98935","0.0058","0.00335","0.0015"
"19","20000","3","7","1","0.5","365","0.1","9","0.99515","0.0025","0.00175","6.0E-4"
"19","20000","3","7","1","0.5","365","0.1","10","0.9935","0.00355","0.00225","7.0E-4"
"1","20000","3","7","1","0.5","365","0.1","11","0.9927","0.0031","0.0031","0.0011"
"1","20000","3","7","1","0.5","365","0.1","12","0.9896","0.00545","0.00355","0.0014"
"3","20000","3","7","1","0.5","365","0.1","11","0.9929","0.0031","0.00305","9.5E-4"
"12","20000","3","7","1","0.5","365","0.1","11","0.9934","0.00305","0.00245","0.0011"
"3","20000","3","7","1","0.5","365","0.1","12","0.9897","0.00535","0.00375","0.0012"
"12","20000","3","7","1","0.5","365","0.1","12","0.9909","0.0049","0.0028","0.0014"
"6","20000","3","7","1","0.5","365","0.1","11","0.99305","0.00275","0.0035","7.0E-4"
"10","20000","3","7","1","0.5","365","0.1","9","0.99475","0.00225","0.00245","5.5E-4"
"6","20000","3","7","1","0.5","365","0.1","12","0.9899","0.0054","0.00355","0.00115"
"10","20000","3","7","1","0.5","365","0.1","10","0.9915","0.0048","0.0029","8.0E-4"
"4","20000","3","7","1","0.5","365","0.1","11","0.99265","0.0036","0.00275","0.001"
"4","20000","3","7","1","0.5","365","0.1","12","0.98905","0.0064","0.00345","0.0011"
"24","20000","3","7","1","0.5","365","0.1","9","0.99565","0.00185","0.0023","2.0E-4"
"2","20000","3","7","1","0.5","365","0.1","11","0.99355","0.00295","0.00245","0.00105"
"24","20000","3","7","1","0.5","365","0.1","10","0.99335","0.00375","0.0023","6.0E-4"
"2","20000","3","7","1","0.5","365","0.1","12","0.9913","0.00445","0.00265","0.0016"
"23","20000","3","7","1","0.5","365","0.1","25","0.918","0.0325","0.03165","0.01785"
"23","20000","3","7","1","0.5","365","0.1","26","0.88845","0.0518","0.0381","0.02165"
"5","20000","3","7","1","0.5","365","0.1","11","0.99085","0.0042","0.00415","8.0E-4"
"5","20000","3","7","1","0.5","365","0.1","12","0.9871","0.0067","0.00475","0.00145"
"25","20000","3","7","1","0.5","365","0.1","15","0.9834","0.0067","0.0071","0.0028"
"25","20000","3","7","1","0.5","365","0.1","16","0.9766","0.0116","0.0082","0.0036"
"13","20000","3","7","1","0.5","365","0.1","11","0.99195","0.00375","0.00325","0.00105"
"13","20000","3","7","1","0.5","365","0.1","12","0.98885","0.00565","0.00425","0.00125"
"8","20000","3","7","1","0.5","365","0.1","11","0.9929","0.00345","0.0028","8.5E-4"
"8","20000","3","7","1","0.5","365","0.1","12","0.9905","0.005","0.00345","0.00105"
"22","20000","3","7","1","0.5","365","0.1","17","0.97835","0.00805","0.00855","0.00505"
"22","20000","3","7","1","0.5","365","0.1","18","0.9702","0.0142","0.00985","0.00575"
"27","20000","3","7","1","0.5","365","0.1","13","0.9888","0.0047","0.00495","0.00155"
"27","20000","3","7","1","0.5","365","0.1","14","0.98335","0.00855","0.00595","0.00215"
"15","20000","3","7","1","0.5","365","0.1","9","0.9955","0.00215","0.0017","6.5E-4"
"15","20000","3","7","1","0.5","365","0.1","10","0.9934","0.00365","0.0021","8.5E-4"
"17","20000","3","7","1","0.5","365","0.1","9","0.99525","0.00205","0.0023","4.0E-4"
"17","20000","3","7","1","0.5","365","0.1","10","0.99245","0.0043","0.00255","7.0E-4"
"14","20000","3","7","1","0.5","365","0.1","9","0.99435","0.00335","0.0019","4.0E-4"
"14","20000","3","7","1","0.5","365","0.1","10","0.9922","0.0048","0.00245","5.5E-4"
"9","20000","3","7","1","0.5","365","0.1","9","0.99505","0.00245","0.0021","4.0E-4"
"9","20000","3","7","1","0.5","365","0.1","10","0.99255","0.00395","0.00275","7.5E-4"
"16","20000","3","7","1","0.5","365","0.1","19","0.97135","0.0104","0.01175","0.0065"
"16","20000","3","7","1","0.5","365","0.1","20","0.9609","0.01775","0.0136","0.00775"
"23","20000","3","7","1","0.5","365","0.1","27","0.88855","0.04115","0.04405","0.02625"
"23","20000","3","7","1","0.5","365","0.1","28","0.84855","0.069","0.0511","0.03135"
"29","20000","3","7","1","0.5","365","0.1","13","0.99075","0.00365","0.004","0.0016"
"29","20000","3","7","1","0.5","365","0.1","14","0.9864","0.0073","0.00425","0.00205"
"25","20000","3","7","1","0.5","365","0.1","17","0.9766","0.0096","0.00925","0.00455"
"25","20000","3","7","1","0.5","365","0.1","18","0.96705","0.0166","0.01065","0.0057"
"30","20000","3","7","1","0.5","365","0.1","17","0.9826","0.0059","0.0073","0.0042"
"30","20000","3","7","1","0.5","365","0.1","18","0.97565","0.01115","0.00835","0.00485"
"21","20000","3","7","1","0.5","365","0.1","9","0.9942","0.00285","0.00235","6.0E-4"
"12","20000","3","7","1","0.5","365","0.1","13","0.9909","0.0037","0.0035","0.0019"
"21","20000","3","7","1","0.5","365","0.1","10","0.9906","0.0057","0.00275","9.5E-4"
"12","20000","3","7","1","0.5","365","0.1","14","0.9868","0.0067","0.00415","0.00235"
"1","20000","3","7","1","0.5","365","0.1","13","0.9896","0.0042","0.0046","0.0016"
"1","20000","3","7","1","0.5","365","0.1","14","0.9852","0.0074","0.00545","0.00195"
"7","20000","3","7","1","0.5","365","0.1","9","0.9949","0.0023","0.00205","7.5E-4"
"7","20000","3","7","1","0.5","365","0.1","10","0.9919","0.00435","0.00285","9.0E-4"
"22","20000","3","7","1","0.5","365","0.1","19","0.9703","0.0113","0.01165","0.00675"
"22","20000","3","7","1","0.5","365","0.1","20","0.95865","0.01945","0.0139","0.008"
"11","20000","3","7","1","0.5","365","0.1","9","0.9955","0.0024","0.0017","4.0E-4"
"11","20000","3","7","1","0.5","365","0.1","10","0.99285","0.00445","0.0019","8.0E-4"
"20","20000","3","7","1","0.5","365","0.1","17","0.97955","0.0072","0.0092","0.00405"
"20","20000","3","7","1","0.5","365","0.1","18","0.97165","0.0131","0.0105","0.00475"
"18","20000","3","7","1","0.5","365","0.1","11","0.99325","0.003","0.0032","5.5E-4"
"18","20000","3","7","1","0.5","365","0.1","12","0.99015","0.0051","0.00375","0.001"
"23","20000","3","7","1","0.5","365","0.1","29","0.8486","0.05535","0.0581","0.03795"
"23","20000","3","7","1","0.5","365","0.1","30","0.7986","0.0899","0.06745","0.04405"
"26","20000","3","7","1","0.5","365","0.1","13","0.98935","0.00435","0.00435","0.00195"
"26","20000","3","7","1","0.5","365","0.1","14","0.98525","0.0074","0.00495","0.0024"
"3","20000","3","7","1","0.5","365","0.1","13","0.9897","0.00405","0.00495","0.0013"
"3","20000","3","7","1","0.5","365","0.1","14","0.98425","0.0082","0.00565","0.0019"
"28","20000","3","7","1","0.5","365","0.1","19","0.9703","0.01165","0.0112","0.00685"
"28","20000","3","7","1","0.5","365","0.1","20","0.9583","0.0201","0.0132","0.0084"
"6","20000","3","7","1","0.5","365","0.1","13","0.9899","0.0041","0.0045","0.0015"
"6","20000","3","7","1","0.5","365","0.1","14","0.98505","0.0078","0.00515","0.002"
"4","20000","3","7","1","0.5","365","0.1","13","0.98905","0.0047","0.00455","0.0017"
"5","20000","3","7","1","0.5","365","0.1","13","0.9871","0.00515","0.00605","0.0017"
"4","20000","3","7","1","0.5","365","0.1","14","0.98465","0.0081","0.00505","0.0022"
"5","20000","3","7","1","0.5","365","0.1","14","0.9807","0.01005","0.00715","0.0021"
"16","20000","3","7","1","0.5","365","0.1","21","0.9609","0.0146","0.015","0.0095"
"16","20000","3","7","1","0.5","365","0.1","22","0.9455","0.0264","0.01665","0.01145"
"2","20000","3","7","1","0.5","365","0.1","13","0.99135","0.00355","0.0033","0.0018"
"2","20000","3","7","1","0.5","365","0.1","14","0.9878","0.0063","0.0035","0.0024"
"22","20000","3","7","1","0.5","365","0.1","21","0.95865","0.0155","0.0164","0.00945"
"22","20000","3","7","1","0.5","365","0.1","22","0.94455","0.0252","0.0197","0.01055"
"13","20000","3","7","1","0.5","365","0.1","13","0.98885","0.0041","0.0054","0.00165"
"13","20000","3","7","1","0.5","365","0.1","14","0.9828","0.0088","0.00635","0.00205"
"8","20000","3","7","1","0.5","365","0.1","13","0.9905","0.00415","0.0039","0.00145"
"8","20000","3","7","1","0.5","365","0.1","14","0.98665","0.00735","0.00425","0.00175"
"27","20000","3","7","1","0.5","365","0.1","15","0.98335","0.0071","0.00675","0.0028"
"27","20000","3","7","1","0.5","365","0.1","16","0.97615","0.01235","0.008","0.0035"
"19","20000","3","7","1","0.5","365","0.1","11","0.9935","0.00255","0.00305","9.0E-4"
"19","20000","3","7","1","0.5","365","0.1","12","0.99","0.00515","0.00385","0.001"
"24","20000","3","7","1","0.5","365","0.1","11","0.99335","0.00285","0.00295","8.5E-4"
"24","20000","3","7","1","0.5","365","0.1","12","0.9903","0.0052","0.00325","0.00125"
"28","20000","3","7","1","0.5","365","0.1","21","0.95835","0.01685","0.01475","0.01005"
"28","20000","3","7","1","0.5","365","0.1","22","0.94285","0.02805","0.01665","0.01245"
"10","20000","3","7","1","0.5","365","0.1","11","0.9915","0.0038","0.0035","0.0012"
"10","20000","3","7","1","0.5","365","0.1","12","0.9888","0.0052","0.0043","0.0017"
"23","20000","3","7","1","0.5","365","0.1","31","0.7987","0.07115","0.07785","0.0523"
"23","20000","3","7","1","0.5","365","0.1","32","0.736","0.1136","0.0897","0.0607"
"29","20000","3","7","1","0.5","365","0.1","15","0.9864","0.00605","0.0051","0.00245"
"29","20000","3","7","1","0.5","365","0.1","16","0.98125","0.0095","0.006","0.00325"
"16","20000","3","7","1","0.5","365","0.1","23","0.9455","0.0215","0.01945","0.01355"
"16","20000","3","7","1","0.5","365","0.1","24","0.92695","0.0342","0.0226","0.01625"
"25","20000","3","7","1","0.5","365","0.1","19","0.96705","0.0128","0.013","0.00715"
"25","20000","3","7","1","0.5","365","0.1","20","0.95515","0.02075","0.01525","0.00885"
"22","20000","3","7","1","0.5","365","0.1","23","0.94465","0.02015","0.02275","0.01245"
"22","20000","3","7","1","0.5","365","0.1","24","0.9207","0.0379","0.0259","0.0155"
"1","20000","3","7","1","0.5","365","0.1","15","0.9852","0.00605","0.00605","0.0027"
"1","20000","3","7","1","0.5","365","0.1","16","0.9798","0.00955","0.0073","0.00335"
"12","20000","3","7","1","0.5","365","0.1","15","0.9868","0.0053","0.00525","0.00265"
"12","20000","3","7","1","0.5","365","0.1","16","0.98105","0.0095","0.0062","0.00325"
"15","20000","3","7","1","0.5","365","0.1","11","0.9934","0.00295","0.0026","0.00105"
"15","20000","3","7","1","0.5","365","0.1","12","0.99","0.00515","0.00365","0.0012"
"17","20000","3","7","1","0.5","365","0.1","11","0.99245","0.0031","0.00355","9.0E-4"
"17","20000","3","7","1","0.5","365","0.1","12","0.9883","0.00635","0.00385","0.0015"
"30","20000","3","7","1","0.5","365","0.1","19","0.97565","0.0097","0.00875","0.0059"
"30","20000","3","7","1","0.5","365","0.1","20","0.96655","0.0158","0.0108","0.00685"
"4","20000","3","7","1","0.5","365","0.1","15","0.98465","0.0064","0.00605","0.0029"
"4","20000","3","7","1","0.5","365","0.1","16","0.97785","0.0111","0.00765","0.0034"
"14","20000","3","7","1","0.5","365","0.1","11","0.9922","0.0033","0.00375","7.5E-4"
"14","20000","3","7","1","0.5","365","0.1","12","0.9891","0.0055","0.0044","0.001"
"20","20000","3","7","1","0.5","365","0.1","19","0.97165","0.0107","0.0116","0.00605"
"20","20000","3","7","1","0.5","365","0.1","20","0.95985","0.01955","0.01285","0.00775"
"16","20000","3","7","1","0.5","365","0.1","25","0.927","0.02735","0.02685","0.0188"
"16","20000","3","7","1","0.5","365","0.1","26","0.9018","0.0458","0.03045","0.02195"
"28","20000","3","7","1","0.5","365","0.1","23","0.94285","0.0228","0.01975","0.0146"
"28","20000","3","7","1","0.5","365","0.1","24","0.9231","0.03615","0.0234","0.01735"
"9","20000","3","7","1","0.5","365","0.1","11","0.99255","0.0029","0.0035","0.00105"
"9","20000","3","7","1","0.5","365","0.1","12","0.9892","0.0051","0.0042","0.0015"
"26","20000","3","7","1","0.5","365","0.1","15","0.98535","0.0058","0.00615","0.0027"
"26","20000","3","7","1","0.5","365","0.1","16","0.97925","0.0102","0.0071","0.00345"
"29","20000","3","7","1","0.5","365","0.1","17","0.98125","0.0076","0.007","0.00415"
"29","20000","3","7","1","0.5","365","0.1","18","0.97315","0.01345","0.00835","0.00505"
"3","20000","3","7","1","0.5","365","0.1","15","0.98425","0.0061","0.00715","0.0025"
"3","20000","3","7","1","0.5","365","0.1","16","0.9781","0.0103","0.0083","0.0033"
"6","20000","3","7","1","0.5","365","0.1","15","0.98505","0.0061","0.0061","0.00275"
"6","20000","3","7","1","0.5","365","0.1","16","0.979","0.0104","0.00685","0.00375"
"5","20000","3","7","1","0.5","365","0.1","15","0.9807","0.00795","0.0087","0.00265"
"5","20000","3","7","1","0.5","365","0.1","16","0.97275","0.01335","0.0101","0.0038"
"2","20000","3","7","1","0.5","365","0.1","15","0.9878","0.005","0.00415","0.00305"
"2","20000","3","7","1","0.5","365","0.1","16","0.98295","0.00845","0.0053","0.0033"
"21","20000","3","7","1","0.5","365","0.1","11","0.9906","0.00445","0.0037","0.00125"
"21","20000","3","7","1","0.5","365","0.1","12","0.98705","0.0069","0.0045","0.00155"
"13","20000","3","7","1","0.5","365","0.1","15","0.9828","0.0067","0.0078","0.0027"
"13","20000","3","7","1","0.5","365","0.1","16","0.9761","0.01165","0.0087","0.00355"
"23","20000","3","7","1","0.5","365","0.1","33","0.7361","0.0898","0.1011","0.073"
"23","20000","3","7","1","0.5","365","0.1","34","0.66055","0.13975","0.1159","0.0838"
"7","20000","3","7","1","0.5","365","0.1","11","0.9919","0.00355","0.0032","0.00135"
"7","20000","3","7","1","0.5","365","0.1","12","0.9886","0.0058","0.0038","0.0018"
"8","20000","3","7","1","0.5","365","0.1","15","0.98665","0.00575","0.0051","0.0025"
"8","20000","3","7","1","0.5","365","0.1","16","0.9812","0.0093","0.0064","0.0031"
"11","20000","3","7","1","0.5","365","0.1","11","0.99285","0.0036","0.0027","8.5E-4"
"11","20000","3","7","1","0.5","365","0.1","12","0.9899","0.00525","0.0037","0.00115"
"27","20000","3","7","1","0.5","365","0.1","17","0.97615","0.0094","0.01025","0.0042"
"25","20000","3","7","1","0.5","365","0.1","21","0.95515","0.0173","0.0167","0.01085"
"27","20000","3","7","1","0.5","365","0.1","18","0.96675","0.01635","0.01145","0.00545"
"25","20000","3","7","1","0.5","365","0.1","22","0.93845","0.02875","0.0204","0.0124"
"28","20000","3","7","1","0.5","365","0.1","25","0.9231","0.02885","0.02735","0.0207"
"28","20000","3","7","1","0.5","365","0.1","26","0.89925","0.04485","0.03185","0.02405"
"18","20000","3","7","1","0.5","365","0.1","13","0.99015","0.004","0.0043","0.00155"
"18","20000","3","7","1","0.5","365","0.1","14","0.9861","0.00725","0.0045","0.00215"
"22","20000","3","7","1","0.5","365","0.1","25","0.92065","0.02975","0.03105","0.01855"
"16","20000","3","7","1","0.5","365","0.1","27","0.9019","0.03535","0.03675","0.026"
"22","20000","3","7","1","0.5","365","0.1","26","0.89245","0.04935","0.03555","0.02265"
"16","20000","3","7","1","0.5","365","0.1","28","0.86865","0.05935","0.04175","0.03025"
"29","20000","3","7","1","0.5","365","0.1","19","0.9732","0.01085","0.0102","0.00575"
"29","20000","3","7","1","0.5","365","0.1","20","0.96245","0.01905","0.01135","0.00715"
"24","20000","3","7","1","0.5","365","0.1","13","0.9903","0.0041","0.004","0.0016"
"24","20000","3","7","1","0.5","365","0.1","14","0.98605","0.0069","0.0048","0.00225"
"19","20000","3","7","1","0.5","365","0.1","13","0.99","0.0043","0.00425","0.00145"
"19","20000","3","7","1","0.5","365","0.1","14","0.9859","0.00725","0.0047","0.00215"
"1","20000","3","7","1","0.5","365","0.1","17","0.9798","0.00745","0.0084","0.00435"
"1","20000","3","7","1","0.5","365","0.1","18","0.97075","0.0146","0.0093","0.00535"
"28","20000","3","7","1","0.5","365","0.1","27","0.8993","0.0359","0.0371","0.0277"
"28","20000","3","7","1","0.5","365","0.1","28","0.8647","0.06065","0.0419","0.03275"
"12","20000","3","7","1","0.5","365","0.1","17","0.98105","0.0073","0.00745","0.0042"
"12","20000","3","7","1","0.5","365","0.1","18","0.9745","0.01145","0.00915","0.0049"
"15","20000","3","7","1","0.5","365","0.1","13","0.99","0.0041","0.00445","0.00145"
"15","20000","3","7","1","0.5","365","0.1","14","0.98545","0.0075","0.0049","0.00215"
"10","20000","3","7","1","0.5","365","0.1","13","0.9888","0.004","0.005","0.0022"
"10","20000","3","7","1","0.5","365","0.1","14","0.9831","0.00845","0.0058","0.00265"
"29","20000","3","7","1","0.5","365","0.1","21","0.96245","0.0151","0.01405","0.0084"
"29","20000","3","7","1","0.5","365","0.1","22","0.94855","0.0247","0.017","0.00975"
"20","20000","3","7","1","0.5","365","0.1","21","0.95985","0.01555","0.01535","0.00925"
"20","20000","3","7","1","0.5","365","0.1","22","0.9453","0.0256","0.01825","0.01085"
"4","20000","3","7","1","0.5","365","0.1","17","0.97785","0.00875","0.00915","0.00425"
"23","20000","3","7","1","0.5","365","0.1","35","0.6608","0.1105","0.1312","0.0975"
"4","20000","3","7","1","0.5","365","0.1","18","0.9693","0.01435","0.0112","0.00515"
